Body,Department,Supplier Name,Invoice Creation Date,Invoice Nett Amount,Subj Description
Lambeth,Adults' and Community Services,Newsbank Inc,22/08/2012,3900.85,ELECTRONIC RESOURCES
Lambeth,Adults' and Community Services,Nicholas James Care Homes Ltd,24/08/2012,1713.99,NURSING CARE - RNCC - OTHER PCTS
Lambeth,Adults' and Community Services,Nightingale House,24/08/2012,2254.14,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Norbury Hall Residential Care Home,24/08/2012,1540.65,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Norbury Hall Residential Care Home,24/08/2012,1596.73,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Norbury Hall Residential Care Home,24/08/2012,1356.66,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Norbury Hall Residential Care Home,24/08/2012,1686.40,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Norbury Hall Residential Care Home,24/08/2012,1596.73,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Norbury Hall Residential Care Home,24/08/2012,1632.82,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Norbury Hall Residential Care Home,24/08/2012,3362.00,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Norbury Hall Residential Care Home,24/08/2012,1219.87,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Norcrest (2000) Home Limited,08/08/2012,3387.20,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Norcrest (2000) Home Limited,08/08/2012,3749.72,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Norcrest (2000) Home Limited,08/08/2012,4013.48,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Norcrest (2000) Home Limited,08/08/2012,3888.32,TRAVEL EXPENSES - CLIENTS
Lambeth,Adults' and Community Services,Norcrest (2000) Home Limited,08/08/2012,4258.12,DAY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Northgate Information Solutions Uk Ltd,09/08/2012,1218.80,BLUEBADGES
Lambeth,Adults' and Community Services,Norwood Ravenswood Services Ltd,22/08/2012,7612.07,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Norwood Ravenswood Services Ltd,22/08/2012,7865.81,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Norwood Ravenswood Services Ltd,22/08/2012,7865.81,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,01/08/2012,951.23,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,01/08/2012,977.7,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,01/08/2012,804.3,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,01/08/2012,1050.60,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,08/08/2012,507.79,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,08/08/2012,525.3,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,08/08/2012,1086.05,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,08/08/2012,887.94,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,08/08/2012,557.8,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,08/08/2012,704.51,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,08/08/2012,648.76,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,13/08/2012,1452.90,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,13/08/2012,2344.20,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,13/08/2012,1825.04,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,13/08/2012,1794.52,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,13/08/2012,1402.80,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,13/08/2012,739.2,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,13/08/2012,1402.80,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,13/08/2012,1825.04,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,13/08/2012,980.56,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,13/08/2012,754.2,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,13/08/2012,741,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,13/08/2012,1961.12,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,13/08/2012,1674.96,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,13/08/2012,727.8,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,2280.90,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,633.36,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,961.6,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,542.88,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,1825.04,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,1538.88,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,965.32,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,1084.36,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,1402.80,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,1050.60,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,1327.76,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,620.32,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,1399.12,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,1402.80,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,597.92,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,980.56,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,1917.44,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,1674.96,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,818.96,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,727.8,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,980.56,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,952.28,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,15/08/2012,1794.52,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,22/08/2012,1028.70,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,22/08/2012,1016.00,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,24/08/2012,1959.92,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,24/08/2012,754.2,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,24/08/2012,1285.52,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Oasis Care And Training Agency,24/08/2012,555.55,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Odyssey Care Solutions For Today,08/08/2012,5288.60,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Odyssey Care Solutions For Today,13/08/2012,5288.60,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Odyssey Care Solutions For Today,28/08/2012,5288.60,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,One Housing Group,24/08/2012,3131.00,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,One Step At A Time,08/08/2012,4302.80,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,One Step At A Time,13/08/2012,6727.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,One Step At A Time,13/08/2012,6736.74,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,One Step At A Time,13/08/2012,7223.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,One Step At A Time,13/08/2012,6213.29,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,One Step At A Time,13/08/2012,1083.67,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,One Step At A Time,13/08/2012,7251.34,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,One Step At A Time,13/08/2012,4207.14,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,One Step At A Time,13/08/2012,3603.09,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,One Step At A Time,13/08/2012,2133.69,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,One Step At A Time,13/08/2012,6213.29,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,Orchard End Group,01/08/2012,6365.66,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Orchard End Group,01/08/2012,6577.85,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Orchard End Group,08/08/2012,6577.85,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Oxford Brookes Enterprises Ltd,15/08/2012,30000.00,CONSULTANCY
Lambeth,Adults' and Community Services,Oxford Brookes Enterprises Ltd,15/08/2012,544.43,CONSULTANCY
Lambeth,Adults' and Community Services,P & M M Ltd,07/08/2012,547.83,STORE GIFT VOUCHERS
Lambeth,Adults' and Community Services,P E Modile T/A Laglin House,28/08/2012,3985.72,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,P E Modile T/A Laglin House,28/08/2012,4531.45,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Park Lodge,01/08/2012,3725.66,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Park Lodge,28/08/2012,3728.66,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Park Vista Care Home Ltd,24/08/2012,1055.42,NURSING CARE - RNCC - OTHER PCTS
Lambeth,Adults' and Community Services,Parkcare Homes Ltd (No.2) - KENT,08/08/2012,2938.84,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Parkview Nursing Home,24/08/2012,1890.12,NURSING CARE - RNCC - OTHER PCTS
Lambeth,Adults' and Community Services,Parkview Nursing Home,24/08/2012,1608.02,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Parkview Nursing Home,24/08/2012,1397.97,NURSING CARE - RNCC - OTHER PCTS
Lambeth,Adults' and Community Services,Parkview Nursing Home,24/08/2012,1266.55,RNCC CONTRIBUTION - PAID DIRECTLY TO PROVIDER
Lambeth,Adults' and Community Services,Parkview Nursing Home,24/08/2012,2075.81,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Parkview Nursing Home,24/08/2012,1550.67,NURSING CARE - RNCC - OTHER PCTS
Lambeth,Adults' and Community Services,Parkview Nursing Home,24/08/2012,1362.24,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,Parkview Nursing Home,24/08/2012,1317.38,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,Parkview Nursing Home,24/08/2012,1362.24,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Parkview Nursing Home,24/08/2012,24090.70,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,Parkview Nursing Home,24/08/2012,1362.24,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Parkview Nursing Home,24/08/2012,1382.06,NURSING CARE - RNCC - OTHER PCTS
Lambeth,Adults' and Community Services,Parkview Nursing Home,24/08/2012,1439.74,RNCC CONTRIBUTION - PAID DIRECTLY TO PROVIDER
Lambeth,Adults' and Community Services,Partnership in Care Ltd,08/08/2012,16154.10,NURSING CARE HEALTH SPOT
Lambeth,Adults' and Community Services,Paulways Pet Hotel,06/08/2012,635,CARE OF CATS- DOGS & OTHER ANIMALS
Lambeth,Adults' and Community Services,Penrose Housing Association,07/08/2012,6543.44,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Penrose Housing Association,07/08/2012,7681.40,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Plan Personnel,01/08/2012,658.86,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Plan Personnel,01/08/2012,569.4,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Plan Personnel,01/08/2012,727.65,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Plan Personnel,01/08/2012,509,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Plan Personnel,01/08/2012,710.26,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Plan Personnel,01/08/2012,572.26,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Plan Personnel,01/08/2012,1276.50,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Plan Personnel,07/08/2012,1276.50,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Plan Personnel,07/08/2012,546.38,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Plan Personnel,07/08/2012,654.12,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Plan Personnel,07/08/2012,586.66,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Plan Personnel,07/08/2012,632.5,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Plan Personnel,07/08/2012,673.08,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Plan Personnel,07/08/2012,853.2,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Plan Personnel,28/08/2012,739.44,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Plan Personnel,28/08/2012,592.41,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,PlayVybz.com Academy Limited,09/08/2012,5000.00,GRANTS
Lambeth,Adults' and Community Services,Premier Care Ltd,24/08/2012,2495.27,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,Premier Care Service (EG) Limited,06/08/2012,1149.00,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Priory Rehabilitation Services Ltd Grange Potters Bar,24/08/2012,6690.24,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Priory Secure Services Chadwick Lodge,20/08/2012,14880.00,NURSING CARE HEALTH SPOT
Lambeth,Adults' and Community Services,Priory The Vines,24/08/2012,3837.82,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,ProQuest,10/08/2012,5320.00,ELECTRONIC RESOURCES
Lambeth,Adults' and Community Services,Prospect Housing & Support Services,24/08/2012,2559.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,Queen Elizabeth Foundation For The Disabled,24/08/2012,4730.50,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,Queen Elizabeth Foundation For The Disabled,24/08/2012,5329.92,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Queens Oak Care Centre,24/08/2012,203348.97,RESIDENTIAL CARE PRIVATE BLOCK
Lambeth,Adults' and Community Services,R@W Logistics Ltd,08/09/2011,980,BED & BREAKFAST EXPENSES - CLIENTS
Lambeth,Adults' and Community Services,RNID T/A Action On Hearing Loss,24/08/2012,3955.73,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,RSP Rail Travel Account,03/08/2012,801.6,TRAVEL EXPENSES - GENERAL
Lambeth,Adults' and Community Services,RSP Rail Travel Account,03/08/2012,1092.60,TRAVEL EXPENSES - GENERAL
Lambeth,Adults' and Community Services,Raglan Housing Association Ltd,07/08/2012,1727.40,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Ravenscourt,24/08/2012,3946.63,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,Red Alert Ltd,07/08/2012,1620.00,EQUIPMENT - OTHER
Lambeth,Adults' and Community Services,Red Alert Ltd,30/08/2012,4247.27,EQUIPMENT - OTHER
Lambeth,Adults' and Community Services,Red Alert Ltd,30/08/2012,1620.00,EQUIPMENT - OTHER
Lambeth,Adults' and Community Services,Red Alert Ltd,30/08/2012,600,EQUIPMENT - OTHER
Lambeth,Adults' and Community Services,Refuge,07/08/2012,8082.84,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Refuge,07/08/2012,5519.20,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Refuge,07/08/2012,36261.56,FLOATING SUPPORT SERVICES
Lambeth,Adults' and Community Services,Regard Partnership,01/08/2012,5848.42,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Regard Partnership,01/08/2012,9284.64,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Regard Partnership,01/08/2012,3876.86,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Regard Partnership,01/08/2012,5371.37,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Richardson Partnership Care,24/08/2012,6123.35,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Richmond Upon Thames Churches Housing Trust,24/08/2012,2005.62,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,Riverside ECHG,07/08/2012,32076.52,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Robert Owen Communities,08/08/2012,4182.79,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Robert Owen Communities,08/08/2012,4369.63,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Robert Owen Communities,13/08/2012,3214.66,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,Roseacre Care Ltd,08/08/2012,2208.44,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Roseacres Residential Care Home,24/08/2012,1109.14,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Rosedale Rest Home,24/08/2012,980,RESIDENTIAL RESPITE CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Rosedene Nursing Home,28/08/2012,3396.18,RNCC CONTRIBUTION - PAID DIRECTLY TO PROVIDER
Lambeth,Adults' and Community Services,Rosenmanor Residential Care Home,28/08/2012,4273.58,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Royal Association for Deaf People,14/08/2012,697.5,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Royal Association for Deaf People,22/08/2012,2070.00,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Royal Bank Of Scotland Plc,30/08/2012,26364.77,GRANTS
Lambeth,Adults' and Community Services,Royal London Society for the Blind,29/08/2012,34892.62,RESIDENTIAL CARE VOLUNTARY SPOT
